Date,KOSPI_Volatility,volume_btc,bitcoin_kr
2025-03-04,23.47,5728.37012415,68
2025-03-05,22.17,3700.44052536,53
2025-03-06,21.27,3705.98906398,43
2025-03-07,21.97,5361.61739526,59
2025-03-10,22.13,6052.61966672,61
2025-03-11,24.08,5825.71269624,54
2025-03-12,23.08,3356.8139394,41
2025-03-13,23.11,2477.67851474,38
2025-03-14,22.0,2090.05272344,40
2025-03-17,20.85,1168.99746106,40
2025-03-18,20.41,1657.37070706,40
2025-03-19,20.33,2393.84968552,35
2025-03-20,19.6,2192.80252221,35
2025-03-21,19.66,1077.29288816,32
2025-03-24,19.68,2523.90072772,36
2025-03-25,19.64,1539.02381677,30
2025-03-26,19.67,1340.28242464,28
2025-03-27,20.44,1081.83540099,26
2025-03-28,21.18,1668.55336482,30
2025-03-31,25.35,1473.25060899,31
2025-04-01,24.21,1593.20054893,23
2025-04-02,24.5,2784.56638855,30
2025-04-03,26.09,1841.85772528,30
2025-04-04,26.8,2378.02197014,33
2025-04-07,44.23,6795.16440668,55
2025-04-08,37.83,2452.43172456,31
2025-04-09,40.97,4922.18166707,40
2025-04-10,28.2,2240.96736559,30
2025-04-11,31.47,2056.67944403,29
2025-04-14,28.32,1626.21508492,29
2025-04-15,24.48,1625.93306976,26
2025-04-16,26.62,1435.20417425,28
2025-04-17,24.59,820.08150318,23
2025-04-18,23.66,446.71287534,22
2025-04-21,25.08,2188.96911603,28
2025-04-22,24.85,3287.24812644,32
2025-04-23,22.74,2740.94476695,31
2025-04-24,22.79,1606.11330416,24
2025-04-25,21.43,1994.62622378,29
2025-04-28,21.23,1697.1570741,24
2025-04-29,20.7,1253.55021462,23
2025-04-30,20.74,1221.71840726,23
2025-05-02,20.93,1368.47182698,52
2025-05-07,21.01,1302.40326345,47
2025-05-08,19.76,3154.90070587,81
2025-05-09,19.48,2080.11567877,70
2025-05-12,19.2,2643.29601827,70
2025-05-13,17.86,1592.07970472,64
2025-05-14,17.86,1166.66900037,61
2025-05-15,18.29,1769.20196941,60
2025-05-16,18.13,1276.22182233,49
2025-05-19,19.69,2401.08645573,59
2025-05-20,19.18,1919.88762969,52
2025-05-21,19.48,3078.69314991,74
2025-05-22,19.95,2781.67594178,100
2025-05-23,19.59,3245.40940679,74
